1159033_0_COMx,1159033_0_COMy,1159033_0_COMz,1159033_1_COMx,1159033_1_COMy,1159033_1_COMz,639486_0_COMx,639486_0_COMy,639486_0_COMz,639486_1_COMx,639486_1_COMy,639486_1_COMz,639486_2_COMx,639486_2_COMy,639486_2_COMz,639486_3_COMx,639486_3_COMy,639486_3_COMz,7433301_0_COMx,7433301_0_COMy,7433301_0_COMz,7433301_1_COMx,7433301_1_COMy,7433301_1_COMz,7433301_2_COMx,7433301_2_COMy,7433301_2_COMz,7433301_3_COMx,7433301_3_COMy,7433301_3_COMz,7433301_4_COMx,7433301_4_COMy,7433301_4_COMz,8793077_0_COMx,8793077_0_COMy,8793077_0_COMz,8793077_1_COMx,8793077_1_COMy,8793077_1_COMz,8793077_2_COMx,8793077_2_COMy,8793077_2_COMz,8833418_0_COMx,8833418_0_COMy,8833418_0_COMz,8833418_1_COMx,8833418_1_COMy,8833418_1_COMz,8833418_2_COMx,8833418_2_COMy,8833418_2_COMz,256587_0_COMx,256587_0_COMy,256587_0_COMz,256587_1_COMx,256587_1_COMy,256587_1_COMz,256587_2_COMx,256587_2_COMy,256587_2_COMz,256587_3_COMx,256587_3_COMy,256587_3_COMz,2657201_0_COMx,2657201_0_COMy,2657201_0_COMz,2657201_1_COMx,2657201_1_COMy,2657201_1_COMz,5139716_0_COMx,5139716_0_COMy,5139716_0_COMz,5139716_1_COMx,5139716_1_COMy,5139716_1_COMz,7466188_0_COMx,7466188_0_COMy,7466188_0_COMz,7466188_1_COMx,7466188_1_COMy,7466188_1_COMz,8442648_0_COMx,8442648_0_COMy,8442648_0_COMz,8442648_1_COMx,8442648_1_COMy,8442648_1_COMz,8442648_2_COMx,8442648_2_COMy,8442648_2_COMz,8442648_3_COMx,8442648_3_COMy,8442648_3_COMz
-0.755253,51.595924,93.640518,-2.795702,46.587639,94.695694,2.662282,49.432552,95.338753,1.265543,36.180149,95.036469,3.772727,51.762913,95.09481,3.565502,56.432472,94.895927,1.530378,55.368538,89.076843,1.05976,52.116924,88.651497,-0.639571,40.041046,88.889244,1.326879,44.17421,90.384285,1.571518,43.535244,90.163025,3.545199,47.421288,100.38562,5.005032,42.547909,99.408119,4.713866,42.51609,99.191528,0.709548,52.013748,93.47403,-2.016251,55.168919,90.38562,0.658989,49.765018,89.845139,0.375452,45.148617,99.46846,0.605641,55.554714,100.31916,1.291847,52.302151,99.709091,-0.894298,46.536728,99.988075,-0.757239,50.388119,89.465675,-1.600667,50.107517,89.845581,2.417682,41.090885,94.976822,2.7804,50.482254,95.026573,5.49649,50.884361,96.295631,4.671625,40.690784,95.714592,1.647173,61.265675,90.417198,2.776784,55.244335,89.622917,3.327917,52.601734,89.961998,4.396018,58.912975,89.532494
-0.770091,51.597847,93.648834,-2.777687,46.587856,94.691124,2.685579,49.419395,95.33654,1.253865,36.185959,95.034004,3.791285,51.753365,95.095955,3.584292,56.375767,94.8414,1.508395,55.364346,89.08091,1.069556,52.121311,88.655251,-0.660433,40.034477,88.927216,1.311758,44.181713,90.384201,1.576529,43.537323,90.158905,3.541917,47.429623,100.389809,4.784195,42.501907,99.35685,4.743135,42.530083,99.175613,0.723346,52.040291,93.46701,-1.999017,55.190697,90.415955,0.660668,49.755478,89.836533,0.448334,45.157501,99.456451,0.580572,55.548164,100.330154,1.296773,52.301537,99.736214,-0.885454,46.549423,99.982262,-0.750229,50.378002,89.482162,-1.586969,50.112808,89.84584,2.434275,41.089874,94.977669,2.776313,50.491322,95.039948,5.477908,50.901749,96.309296,4.679655,40.699665,95.729561,1.60511,61.259308,90.435432,2.773145,55.269184,89.621758,3.323314,52.617409,89.959908,4.503516,58.918854,89.556473
-0.769984,51.628017,93.665108,-2.763331,46.577923,94.71347,2.692411,49.420372,95.337456,1.260069,36.184368,95.013275,3.787748,51.750896,95.0961,3.554914,56.36842,94.881042,1.509896,55.364357,89.078835,1.051154,52.113708,88.63018,-0.614953,40.013557,88.914436,1.309344,44.182137,90.399101,1.575486,43.536209,90.168045,3.472808,47.448326,100.391586,4.977372,42.509861,99.370125,4.75968,42.543941,99.16169,0.706989,52.0233,93.476036,-2.018682,55.175682,90.387642,0.701143,49.746193,89.843475,0.398448,45.178505,99.459801,0.565817,55.562527,100.324142,1.290553,52.30862,99.740616,-0.913866,46.550156,99.988083,-0.711981,50.350845,89.490372,-1.598532,50.116577,89.853607,2.416363,41.097252,94.982475,2.772315,50.487133,95.042755,5.48406,50.904823,96.309715,4.676424,40.696636,95.731148,1.609486,61.257172,90.433273,2.810962,55.277237,89.602097,3.350376,52.633568,89.96666,4.567429,58.945488,89.519432
-0.787741,51.635483,93.676598,-2.747892,46.570061,94.706383,2.742426,49.424469,95.320488,1.22146,36.164677,95.018509,3.78506,51.747265,95.085548,3.523093,56.354614,94.889626,1.497749,55.376369,89.075516,1.048486,52.10556,88.639595,-0.622401,40.024132,88.919296,1.300483,44.190063,90.407547,1.549948,43.544754,90.162766,3.483594,47.452271,100.404167,5.041557,42.510929,99.409019,4.759324,42.563042,99.174217,0.722879,52.021271,93.464622,-2.008987,55.170998,90.389229,0.68436,49.741386,89.841003,0.396239,45.177906,99.50692,0.569762,55.567978,100.318497,1.308282,52.301552,99.733551,-0.883764,46.563496,99.990189,-0.734718,50.339363,89.466705,-1.598522,50.115101,89.864082,2.431109,41.101147,94.976677,2.79771,50.499012,95.048813,5.519147,50.905262,96.302132,4.646974,40.681995,95.712311,1.623806,61.26432,90.447067,2.816871,55.29652,89.619354,3.354931,52.652386,89.961876,4.685054,58.982315,89.51722
-0.771171,51.648724,93.650452,-2.726622,46.563602,94.695045,2.731244,49.414143,95.313141,1.234652,36.171192,94.976707,3.817687,51.705906,95.107811,3.530477,56.324677,94.877876,1.509465,55.379883,89.067871,1.047398,52.093975,88.637054,-0.6626,40.011703,88.959991,1.304965,44.181435,90.432297,1.559055,43.538273,90.150887,3.438112,47.464985,100.418694,5.080641,42.520191,99.460266,4.806728,42.57021,99.159721,0.780034,52.009815,93.470039,-1.999303,55.168594,90.387321,0.703356,49.747311,89.823158,0.445581,45.182758,99.473145,0.591016,55.572796,100.333244,1.29905,52.298714,99.731026,-0.903793,46.575279,100.006355,-0.74508,50.310257,89.469711,-1.586987,50.110413,89.861305,2.440022,41.115383,94.960121,2.812701,50.500782,95.053299,5.525313,50.905075,96.312721,4.651985,40.665737,95.703766,1.618146,61.272861,90.445938,2.807121,55.315453,89.637352,3.367445,52.659111,89.956253,4.776732,58.999615,89.514801
-0.804423,51.711918,93.62764,-2.706799,46.570648,94.663322,2.75664,49.411469,95.3088,1.195527,36.168022,94.978767,3.800421,51.689926,95.09967,3.613403,56.289673,94.879814,1.524419,55.372948,89.073631,1.011171,52.087875,88.645996,-0.692947,39.996529,88.971596,1.309571,44.17849,90.435287,1.579769,43.521221,90.1399,3.421124,47.526348,100.359413,4.942049,42.461796,99.43821,4.611228,42.660137,99.282013,0.750326,51.987202,93.447685,-1.954265,55.177765,90.411003,0.752977,49.695896,89.828506,0.374266,45.207512,99.460762,0.579276,55.582687,100.33741,1.283126,52.280254,99.736786,-0.837725,46.538971,100.00399,-0.706634,50.297333,89.503822,-1.563482,50.120003,89.862839,2.433618,41.11908,94.963707,2.813751,50.501019,95.060318,5.506395,50.916374,96.304443,4.618273,40.632435,95.735313,1.621702,61.274933,90.44178,2.805757,55.3377,89.631981,3.374244,52.677769,89.957054,5.048421,58.995872,89.466461
-0.777787,51.715336,93.626732,-2.682214,46.572197,94.672493,2.777514,49.402325,95.320587,1.180369,36.1665,94.995811,3.800861,51.687355,95.095833,3.618836,56.247406,94.855743,1.522104,55.366138,89.078682,1.016592,52.079185,88.641136,-0.66818,40.004253,88.931091,1.315441,44.172314,90.419693,1.566113,43.539906,90.137901,3.414925,47.531563,100.378647,4.992345,42.474438,99.420784,4.657955,42.629822,99.215515,0.75823,51.993481,93.453476,-1.998242,55.154617,90.38269,0.718795,49.681034,89.889351,0.366654,45.203297,99.471809,0.573859,55.569832,100.349838,1.292059,52.276836,99.752228,-0.860512,46.536858,99.982101,-0.737252,50.288601,89.478996,-1.556268,50.114624,89.860107,2.454747,41.139469,94.97168,2.794451,50.507229,95.056473,5.51922,50.92643,96.28688,4.6194,40.632137,95.711372,1.623983,61.28231,90.444054,2.77312,55.348175,89.635391,3.399535,52.679478,89.949852,5.070369,58.999882,89.464127
-0.820561,51.708294,93.623505,-2.680316,46.559544,94.675598,2.800672,49.393543,95.320023,1.159512,36.180668,95.013573,3.79224,51.704739,95.098328,3.599036,56.227997,94.858139,1.535804,55.373001,89.076904,1.01077,52.073917,88.637543,-0.692112,40.009926,88.970718,1.313452,44.176762,90.438156,1.539493,43.534443,90.135651,3.44837,47.534805,100.406059,4.966882,42.456886,99.409561,4.705743,42.619892,99.229271,0.783689,51.984673,93.468109,-1.976459,55.128719,90.384666,0.703553,49.676659,89.843414,0.369086,45.219933,99.452316,0.589326,55.575855,100.348335,1.280436,52.278076,99.750908,-0.849795,46.545853,100.007629,-0.789958,50.271152,89.471107,-1.560327,50.118996,89.858955,2.479321,41.154812,94.952057,2.793928,50.501183,95.061737,5.493687,50.926014,96.299919,4.614456,40.637695,95.719322,1.622914,61.290768,90.448578,2.796497,55.344799,89.640495,3.414062,52.699753,89.931549,5.196186,59.060406,89.423698
-0.769869,51.718502,93.635872,-2.686052,46.554363,94.667381,2.81414,49.399174,95.325798,1.168746,36.184738,94.996964,3.807199,51.698421,95.107857,3.606976,56.193596,94.841385,1.536918,55.37471,89.076729,1.007178,52.064556,88.639381,-0.718353,39.986053,88.987511,1.337963,44.182011,90.436279,1.51332,43.524368,90.136238,3.404851,47.54985,100.383568,4.981071,42.464287,99.421875,4.718731,42.620579,99.243683,0.749845,51.970139,93.457817,-1.976271,55.113819,90.393784,0.717228,49.661091,89.840286,0.524414,45.23875,99.455063,0.574619,55.553783,100.36351,1.314238,52.278648,99.755714,-0.867944,46.554867,99.994064,-0.802477,50.255833,89.467506,-1.557804,50.112858,89.85463,2.47019,41.141953,94.95549,2.775111,50.513115,95.045578,5.503785,50.921597,96.312309,4.654607,40.634521,95.714478,1.62383,61.286907,90.445015,2.829837,55.36631,89.634041,3.433368,52.71394,89.931175,5.231144,59.050121,89.440186
-0.742074,51.743443,93.653778,-2.699843,46.549084,94.67038,2.831973,49.383919,95.329369,1.154608,36.175274,94.99424,3.80447,51.674,95.089096,3.616694,56.182899,94.839699,1.568418,55.377193,89.075424,1.020608,52.061436,88.624367,-0.716186,39.976051,89.007515,1.313484,44.173096,90.441582,1.508505,43.507507,90.153145,3.403924,47.586231,100.368408,4.956718,42.457027,99.43647,4.733239,42.613575,99.236427,0.752957,51.953758,93.430634,-1.994262,55.088875,90.380455,0.740964,49.657726,89.847847,0.464077,45.242298,99.482651,0.545231,55.558952,100.353813,1.334478,52.263206,99.742767,-0.89088,46.553101,99.98793,-0.81977,50.238979,89.435196,-1.559092,50.107605,89.850464,2.480162,41.159756,94.940338,2.791324,50.503632,95.054863,5.471375,50.92136,96.29879,4.651083,40.635464,95.700439,1.625156,61.28355,90.448364,2.781786,55.396091,89.653946,3.428135,52.709911,89.93972,5.287128,59.106094,89.418884
-0.691527,51.754848,93.653946,-2.709551,46.523418,94.673973,2.879541,49.381077,95.313538,1.191845,36.18285,94.990013,3.792938,51.655846,95.08445,3.685592,56.120632,94.813171,1.530186,55.371952,89.083641,1.019864,52.049408,88.630203,-0.768474,39.964012,88.997925,1.344513,44.165218,90.444038,1.506113,43.503994,90.151878,3.427724,47.60342,100.377213,4.909945,42.445415,99.414925,4.720033,42.61713,99.243927,0.739017,51.943371,93.458282,-2.039918,55.070995,90.420677,0.773131,49.649796,89.852371,0.455566,45.267265,99.466461,0.53305,55.555801,100.362022,1.322917,52.273315,99.728851,-0.918691,46.551117,99.987244,-0.809225,50.218174,89.432564,-1.561301,50.106033,89.846291,2.477438,41.162304,94.95459,2.759098,50.507084,95.057388,5.44438,50.935905,96.29921,4.62129,40.640949,95.679039,1.619685,61.290024,90.446823,2.811803,55.403069,89.657158,3.448969,52.708786,89.93586,5.316791,59.125061,89.422684
-0.732253,51.758099,93.676476,-2.713485,46.524326,94.675163,2.884288,49.374096,95.325569,1.134013,36.173687,95.005562,3.78427,51.651337,95.098106,3.754978,56.077919,94.852974,1.584457,55.382477,89.088722,0.992634,52.051464,88.632576,-0.766524,39.942787,89.016907,1.347457,44.171341,90.443817,1.454786,43.490147,90.17778,3.357137,47.61747,100.395187,4.943421,42.448975,99.424408,4.72702,42.616085,99.237801,0.738204,51.919296,93.430557,-2.019537,55.038971,90.401871,0.788261,49.640194,89.855637,0.41013,45.263412,99.457687,0.516372,55.574055,100.357193,1.316218,52.278652,99.743347,-0.918443,46.558414,99.970062,-0.811529,50.210365,89.448792,-1.551471,50.110088,89.851257,2.45284,41.195744,94.931526,2.767021,50.519161,95.047699,5.469893,50.935669,96.32164,4.651411,40.637535,95.702599,1.620832,61.290756,90.448792,2.769097,55.448616,89.635155,3.441821,52.705551,89.933548,5.446954,59.157394,89.405815
-0.752993,51.761189,93.644844,-2.710639,46.53223,94.669212,2.896557,49.36499,95.333054,1.14669,36.175915,95.01857,3.777014,51.659725,95.084549,3.765041,56.044128,94.865204,1.563219,55.381634,89.085922,0.982425,52.049454,88.636261,-0.760029,39.914928,89.040649,1.327939,44.167805,90.455513,1.460345,43.498909,90.159653,3.397157,47.65818,100.441734,4.941712,42.444954,99.382759,4.706001,42.630901,99.211037,0.792734,51.899952,93.444977,-1.984754,55.026932,90.430244,0.845674,49.625248,89.865097,0.449042,45.279366,99.512146,0.51812,55.571312,100.361069,1.339138,52.267677,99.761581,-0.915185,46.565285,99.988007,-0.855628,50.172134,89.449188,-1.560838,50.106209,89.841522,2.456032,41.205009,94.917816,2.761219,50.519466,95.047508,5.450406,50.939354,96.334709,4.700827,40.630344,95.722374,1.609029,61.305107,90.44397,2.76226,55.465019,89.638206,3.451889,52.730556,89.922188,5.508073,59.147976,89.412086
-0.729296,51.76215,93.659607,-2.708118,46.52879,94.670784,2.927071,49.364761,95.330833,1.102549,36.187248,95.05423,3.775139,51.65704,95.08358,3.739684,56.003929,94.861214,1.578837,55.379044,89.082512,0.953869,52.037178,88.645821,-0.722872,39.930851,89.049683,1.308736,44.164471,90.459137,1.451145,43.490345,90.15966,3.358893,47.666664,100.41938,4.927075,42.442623,99.376785,4.702262,42.647057,99.221748,0.794728,51.893417,93.466728,-2.011144,55.012207,90.411034,0.867223,49.612755,89.896194,0.404924,45.287556,99.529007,0.519694,55.578045,100.367027,1.372902,52.26899,99.744789,-0.925049,46.575932,99.961014,-0.860938,50.160618,89.458443,-1.549342,50.107544,89.84066,2.438728,41.215935,94.94165,2.738847,50.511818,95.060257,5.458117,50.938538,96.346695,4.688969,40.616165,95.711067,1.6215,61.301941,90.445702,2.721868,55.495514,89.624893,3.454742,52.734795,89.920547,5.599439,59.18177,89.371346
-0.686734,51.788197,93.628906,-2.713933,46.527805,94.654915,2.955823,49.351303,95.316582,1.110184,36.186443,95.059288,3.769617,51.649017,95.084694,3.760203,55.97805,94.840996,1.57735,55.382545,89.07959,0.946345,52.032269,88.647644,-0.687326,39.915428,89.07058,1.297608,44.167336,90.445854,1.446318,43.48188,90.167885,3.368088,47.688282,100.407684,4.951657,42.452145,99.434715,4.741643,42.634754,99.207329,0.788607,51.860435,93.466461,-1.989366,54.97052,90.428497,0.88993,49.566822,89.865601,0.477102,45.266411,99.478569,0.51072,55.575504,100.362076,1.371192,52.258194,99.738014,-0.929946,46.580929,99.968361,-0.862414,50.141926,89.442932,-1.559687,50.111603,89.845016,2.43475,41.221706,94.948433,2.726194,50.52047,95.075996,5.486048,50.937206,96.375824,4.715114,40.61665,95.723274,1.619532,61.305092,90.44532,2.696984,55.510052,89.632698,3.481912,52.748753,89.914856,5.592078,59.206718,89.402489
-0.702792,51.788113,93.633827,-2.67701,46.530125,94.67099,2.98931,49.344036,95.313591,1.143819,36.178089,95.030922,3.768078,51.65173,95.089111,3.802807,55.946316,94.868813,1.591859,55.38039,89.072502,0.920411,52.012402,88.643158,-0.719312,39.873695,89.128914,1.286661,44.174473,90.450661,1.430387,43.476749,90.160995,3.3534,47.697701,100.40229,4.934894,42.440231,99.448349,4.742531,42.646778,99.217674,0.756367,51.851894,93.477142,-1.948349,54.945961,90.418976,0.941269,49.546192,89.873367,0.488112,45.289593,99.430954,0.503368,55.575081,100.353912,1.38144,52.260948,99.745621,-0.934324,46.581886,99.986954,-0.898617,50.128548,89.449165,-1.546764,50.113266,89.850029,2.429256,41.233883,94.941078,2.731297,50.518127,95.093849,5.471355,50.933403,96.376053,4.738732,40.601692,95.72493,1.626753,61.310238,90.45295,2.701966,55.536049,89.623871,3.477872,52.74918,89.902802,5.757159,59.216171,89.395691
-0.719643,51.794098,93.646057,-2.651631,46.526859,94.665443,3.00575,49.334881,95.311089,1.196847,36.173214,95.011406,3.774538,51.64415,95.089066,3.719747,55.915909,94.83799,1.581528,55.378471,89.078743,0.904312,52.014572,88.661476,-0.667193,39.86713,89.148308,1.264564,44.183998,90.444679,1.481064,43.46851,90.140511,3.2957,47.727722,100.386887,4.944666,42.435852,99.416496,4.751147,42.645035,99.212173,0.758507,51.82859,93.493019,-1.882786,54.903641,90.414886,0.918027,49.508381,89.902519,0.524583,45.284161,99.442093,0.501498,55.570137,100.35952,1.396029,52.259552,99.748329,-0.960939,46.585587,99.98407,-0.874054,50.120892,89.438179,-1.554468,50.103119,89.845787,2.495722,41.237244,94.95919,2.715852,50.521683,95.095551,5.46211,50.940662,96.372223,4.694993,40.625675,95.695877,1.620171,61.319351,90.459724,2.754972,55.541115,89.611031,3.482059,52.767006,89.918564,5.785426,59.23177,89.409027
-0.746861,51.845863,93.760399,-2.668971,46.469177,94.71698,3.121744,49.313614,95.275093,1.183838,36.164757,95.050507,3.763654,51.64003,95.085121,3.763928,55.878613,94.799973,1.603871,55.381306,89.072014,0.893938,52.006172,88.638626,-0.680781,39.823353,89.191292,1.308026,44.179157,90.464211,1.472708,43.470966,90.136414,3.457571,47.767368,100.3871,4.824539,42.389278,99.431595,4.650496,42.691956,99.240448,0.752142,51.82021,93.485443,-1.87432,54.86412,90.434784,0.933313,49.412636,89.960999,0.393454,45.235397,99.533905,0.507085,55.567631,100.362648,1.376336,52.257,99.757614,-0.929355,46.569172,99.940231,-0.876414,50.121822,89.434937,-1.542384,50.107647,89.838867,2.494287,41.244717,94.960884,2.713622,50.526321,95.083542,5.441098,50.92947,96.345055,4.663558,40.6656,95.674271,1.606543,61.324966,90.456696,2.740302,55.549953,89.62384,3.453294,52.770119,89.920982,5.901114,59.296364,89.432961
-0.741247,51.831215,93.686592,-2.737126,46.473042,94.722038,3.14468,49.290482,95.271751,1.204036,36.157066,95.055603,3.770296,51.64513,95.08416,3.845728,55.829212,94.838844,1.580116,55.376938,89.070145,0.906861,52.009815,88.65097,-0.727605,39.821335,89.204079,1.276705,44.193363,90.459259,1.472725,43.456711,90.142303,3.40502,47.782501,100.412209,4.831787,42.408634,99.420067,4.697898,42.697491,99.245789,0.739845,51.811424,93.479385,-1.888757,54.876709,90.401031,0.945151,49.394855,89.975319,0.512718,45.302658,99.385033,0.489879,55.566841,100.36087,1.363011,52.24612,99.732307,-0.987019,46.589985,99.983841,-0.833789,50.101681,89.449326,-1.538415,50.103081,89.831421,2.512502,41.246784,94.961304,2.704759,50.522114,95.08593,5.447732,50.924164,96.32206,4.7465,40.664597,95.659546,1.604557,61.324326,90.458351,2.657847,55.602818,89.584427,3.450769,52.778393,89.922295,5.979902,59.294361,89.393082
-0.721352,51.818485,93.681503,-2.75957,46.458992,94.705742,3.180769,49.279137,95.290108,1.21439,36.150032,95.065567,3.758931,51.633015,95.078796,3.813067,55.81181,94.842102,1.577366,55.370232,89.107628,0.901324,52.006683,88.645592,-0.744973,39.781353,89.200836,1.265036,44.192482,90.455978,1.483797,43.457977,90.117043,3.353575,47.8134,100.362228,4.884683,42.410641,99.431938,4.658071,42.713917,99.246666,0.729472,51.783173,93.485207,-1.893798,54.878143,90.394035,0.893722,49.379025,89.987602,0.430662,45.24939,99.483078,0.488987,55.568623,100.3647,1.346568,52.252426,99.723274,-0.902577,46.571793,99.998215,-0.846608,50.090813,89.449562,-1.527948,50.111233,89.838974,2.568931,41.26432,94.95369,2.690033,50.524719,95.077698,5.453592,50.915516,96.331764,4.718502,40.679207,95.654343,1.605406,61.329994,90.460609,2.583391,55.624973,89.591179,3.447892,52.793015,89.920654,6.039493,59.313541,89.391251
-0.74044,51.827583,93.681717,-2.743014,46.463196,94.702827,3.213371,49.250214,95.29554,1.230427,36.15382,95.067268,3.753348,51.619564,95.069603,3.80642,55.778488,94.818214,1.589261,55.362999,89.098549,0.876655,52.001038,88.652794,-0.675735,39.745815,89.223984,1.261492,44.203754,90.452095,1.492822,43.459682,90.125191,3.427641,47.836567,100.413048,4.853694,42.410198,99.408272,4.680319,42.704273,99.207527,0.730761,51.785709,93.504501,-1.909686,54.823845,90.394699,0.94292,49.362957,89.967781,0.429356,45.332966,99.464066,0.490725,55.566223,100.362366,1.366535,52.250141,99.717117,-0.90744,46.5835,99.979187,-0.850341,50.085415,89.444084,-1.532088,50.100422,89.843895,2.584363,41.270279,94.960129,2.666631,50.537487,95.091965,5.478607,50.916283,96.333061,4.804398,40.658833,95.684502,1.617399,61.318546,90.460472,2.660069,55.602184,89.63166,3.448123,52.799522,89.921249,6.119166,59.325466,89.406105
-0.756859,51.836567,93.696762,-2.750932,46.456745,94.695618,3.220452,49.251019,95.30011,1.233091,36.157848,95.069931,3.743958,51.639305,95.065071,3.825875,55.73914,94.851738,1.58367,55.372181,89.092461,0.877424,51.984833,88.643532,-0.741203,39.738552,89.182098,1.247467,44.210247,90.467247,1.463523,43.455013,90.13533,3.437023,47.83144,100.398956,4.864879,42.412159,99.425354,4.672704,42.707443,99.217911,0.715559,51.773205,93.479935,-1.888536,54.817226,90.381912,0.935717,49.345612,89.974228,0.505594,45.332985,99.413513,0.502659,55.584148,100.346535,1.338843,52.238251,99.736427,-0.931962,46.584679,99.988503,-0.888643,50.067303,89.454063,-1.526598,50.10059,89.850052,2.580832,41.286667,94.956444,2.680486,50.543365,95.088539,5.471466,50.909168,96.334351,4.836419,40.646294,95.676575,1.611417,61.327942,90.460175,2.545727,55.672283,89.54335,3.436092,52.814587,89.922478,6.149911,59.348286,89.388748
-0.704503,51.831078,93.680634,-2.735788,46.452347,94.695335,3.250962,49.254642,95.305183,1.296753,36.139294,95.043221,3.741704,51.61422,95.067467,3.814404,55.70369,94.828255,1.597479,55.374763,89.094345,0.882554,51.987503,88.645081,-0.681351,39.682743,89.239189,1.272113,44.216702,90.460091,1.470525,43.456539,90.131706,3.40676,47.833439,100.388115,4.893638,42.416187,99.423843,4.677406,42.707111,99.213516,0.729751,51.754692,93.481262,-1.889765,54.812893,90.401299,0.966666,49.345322,89.966431,0.435272,45.340004,99.422241,0.51356,55.580875,100.358414,1.323024,52.233681,99.747353,-0.963903,46.595894,99.976791,-0.886887,50.07383,89.441635,-1.508702,50.104996,89.857597,2.581934,41.283447,94.956322,2.670499,50.540543,95.080414,5.465576,50.918541,96.322571,4.845966,40.657806,95.659912,1.610606,61.330383,90.461075,2.67232,55.624599,89.607651,3.434801,52.824753,89.916595,6.29938,59.306137,89.373344
-0.678163,51.829514,93.654793,-2.72096,46.454937,94.696449,3.309439,49.259769,95.31662,1.328744,36.128826,95.0224,3.738158,51.603951,95.067818,3.858883,55.68227,94.818665,1.595023,55.388596,89.081352,0.855054,51.984482,88.644295,-0.715214,39.671459,89.200691,1.242826,44.234322,90.480797,1.449618,43.452892,90.140198,3.42212,47.85535,100.406067,4.910543,42.424961,99.409744,4.673354,42.718468,99.212784,0.761777,51.736183,93.45874,-1.958755,54.76733,90.415985,0.973584,49.318718,89.937424,0.224997,45.307961,99.534042,0.529812,55.598763,100.350609,1.31708,52.228378,99.750793,-1.026668,46.611435,100.017303,-0.896615,50.06208,89.439072,-1.527218,50.10598,89.853249,2.632931,41.29599,94.951042,2.664256,50.541107,95.081543,5.449002,50.912804,96.347382,4.847199,40.677643,95.653,1.613464,61.331882,90.469582,2.593895,55.680756,89.543404,3.439601,52.845379,89.920959,6.242513,59.34679,89.394226
